Not-Hope,ನನ್ನ ಪ್ರಕಾರ ಈ ಟೆಲಿಗ್ರಾಂ ಅನ್ನೋ ಆಪ್ ನಲ್ಲಿ ಎಲ್ಲ ಸಿನಿಮಾಗಳ ಲಿಂಕ್ ಹಾಗೂ Hd ಸಿನಿಮಾಗಳು ಸಿಗುತ್ತಿವೆ ಇದನ್ನೂ ನಿಲ್ಲಿಸಿದರೆ ನಿಜವಾಗಿಯೂ ಎಲ್ಲ ಕನ್ನಡ ಸಿನಿಮಾಗಳು ಹಾಗೂ ಬೇರೆ ಸಿನಿಮಾಗಳು ಕೂಡಾ ಬೆಳೆಯುತ್ತದೆ ನನ್ನ ಸ್ನೇಹಿತರು ಕೂಡಾ ಇದೆ ತರಹ ನಿಮ್ಮ ಸಿನಿಮಾ ನೋಡಿದ್ದಾರೆ ಹಾಗೂ ಅವರು ಕೂಡಾ ಬೇರೆ ಅವರಿಗೆ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಇದೆ ನೋಡಿ ಅಂತ ಮೊಬೈಲ್ ಅಲ್ಲಿ ಕಳುಸ್ತಾ ಇದ್ದರೆ ಇದು ನನಗೆ ತುಂಬಾ ಬೇಜಾರಾಗಿದೆ ಆದರೆ ದಿಯಾ ಸಿನೆಮಾ ತುಂಬಾ ಅಂದ್ರೆ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಇದೆ ನನ್ನ ಕಣ್ಣಲಿ ನೀರು ತುಂಬಿದ್ದು ನಿಜ ಅದೀ  ಪಾತ್ರ ಹಾಗೂ ದಿಯಾ ಪಾತ್ರ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮೂಡಿ ಬಂದಿದೆ ನನ್ ಮಾತಾಡಿದ್ದು ಸರಿ ಎನಿಸಿದರೆ ಕಮೆಂಟ್ ಮಾಡಿ ಧನ್ಯವಾದಗಳು
Not-Hope,Kalki Avathara(superb song)
Not-Hope,Bookmyshow nalli Robert ge interest kodi
Hope,Idu kgf beat madutte annoru like here
Not-Hope,Super movie guru
Not-Hope,Awesome song
Not-Hope,Over buildup yella yaake bidu guru...story chanagi kottidre saaku...aa rashmika thika uribeku....
Hope,Nim maathugalu thumba esta aaythu sir
Hope,Like father like son Jaga mechchuvanta manushya.
Not-Hope,Super human you are sir
Hope,30 ವರ್ಷಗಳ ಹಿಂದೆ ನಾವು 7 ನೇ ತರಗತಿಯಲ್ಲಿ ಇದ್ದಾಗ ಈ ಕಥೆಯ ಕ್ಯಾಸೆಟ್ ಮುಖಾಂತರ ಕೇಳಿ ಬಹಳ ಖುಷಿಪಡುತ್ತಿದ್ದೆವು. ಮತ್ತೊಮ್ಮೆ ಈ ಕಥೆಯನ್ನು ಕೇಳಲು ಅವಕಾಶ ಕಲ್ಪಿಸಿಕೊಟ್ಟ ಅಶ್ವಿನಿ ಕ್ಯಾಸೆಟ್ ಕಂಪನಿಗೆ ತುಂಬಾ ಧನ್ಯವಾದಗಳು....
Not-Hope,Ei movi pass aglile
Not-Hope,@Nandi Parthasarathi ಲೆ ನೀನು ಒಳ್ಳೆಅವ್ಳು ಆದ್ರೆ ಸೈಡ್ ಗೇ ಇರು.... ಅದು ಬಿಟ್ಟು ತಿಕಾ ಎಲ್ಲಾ ಮಾತಾಡೋಕೆ ಬಂದ್ರೆ... ಗೊತ್ತಲಾ
Not-Hope,Binduge saryagi ugithidira good go ahead  we are enjoying well
Hope,Chindhi guru.. Sakkath.
Not-Hope,Guru nim voice nim creativity dailogs galu suuuuuuuuuuuuuuuuuuuuuuuuuper
Not-Hope,ಮೊದ್ಲು ಡಿಲೀಟ್  ಮಾಡ್ರೋ ಯಾವನು ಯವಳು  ಹಾಕೊಂಡಿದೀರಾ tiktok ಲೇ ದೇಶದ್ರೋಹಿಗಳ ಡಿಲೀಟ್ ಮಾಡ್ರಲಾ ಚಪ್ಪರ್ಗಳ  ಚೀನಿ ಆಪ್ ಗಳು ಯಾವು ಇದಾವೆ ಎಲ್ಲಾ ಮಾಡ್ರೋ ಈ ವಿಡಿಯೋ ದಲ್ಲಿ ಕೆಲವೊಂದು ಕಚಡಗಳು ಮಾತಾಡಿದವಲ್ಲ ಅವು ದೇಶದ್ರೋಹಿಗಳು ಸುಟ್ಟಾಕ್ರೋ ಅವರ್ನೆಲ್ಲ
Hope,ಶಂಕರ್ ಅಶ್ವತ್ಥ್ ಅವರು bigg boss ಗೆ ಬರೋದು ನಿಜಾನಾ?
Not-Hope,Very nice video
Hope,ಶಂಕರ ಅಶ್ವತ್  ಕಷ್ಟಪಟ್ಟು ಜೀವನ ನಡೆಸುತ್ತಿರುವ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ವಕ್ತಿ
Not-Hope,Ganesh Bhat -ಬೆಡುವ ಅವಶ್ಯಕತೆ ನನ್ನಗೆ ಇಲ್ಲಪ್ಪಾ ಬೆಕಾದರೆ ನಿನೆ ಬಾ ಪ್ರಿ ಅಗಿ ಉಟ ಹಾಕತಿನಿ.
Not-Hope,ನನಗು ಕನ್ನಡ ಸಾಕು
Not-Hope,Odeya  avane srimannarayana nRakshit shetty =likenDarshan = dislikenJai DBoobs dagarshan
Hope,ಜಂಟಲ್ ಮ್ಯಾನ್ ಟ್ರೈಲರ್ ತುಂಬಾ ಅದ್ಭುತವಾಗಿ ಮೂಡಿ ಬಂದಿದೆ ಎಲ್ಲರೂ ನೋಡಿ ತಪ್ಪದೇ ಶೇರ್ ಮಾಡಿ ಜೆಂಟಲ್ ಮ್ಯಾನ್ ಚಿತ್ರ ತಂಡದವರಿಗೆ ಸಪೋರ್ಟ್ ಮಾಡಿn
Not-Hope,@TROLL MONSTER_KANNADA nNimma maneli iruva ladies yalrogu nane galuj madiddu.... nInnu ninu yavanige huttidyo papa🤦🤦
Not-Hope,ಬಹಳ  ಸೂಪರ್ ಗಿ  ಬೈದ್ದಿದ್ದಾರ   ಅಣ್ಣ
Not-Hope,2k dislikes rashmika maandanna fanss
Hope,Nice song galli mathina bajaru suddi saridhe sumaru charitre shrustiso avathara
Not-Hope,@Shashidhar A 10000% sathyavada maathu
Not-Hope,appu boss fans nlike madi
Not-Hope,Hands  up  super  songs
Hope,Nijwaglu idare antha nambake agta illaaa
Not-Hope,Super sogs guru
Not-Hope,Wow super super super jai India
Not-Hope,Rocking star kadi enda all de best
Hope,Super................ Song
Not-Hope,Kannadada matthondu maligallu
Not-Hope,ಚೀನಾ ನಿಜವಾದ ಕಮ್ಯೂನಿಸ್ಟ್ ರಾಷ್ಟ್ರ ಆದರೆ ಆಲ್ಲಿನ ಕಾನೂನು  ಹಾಗಿಲ್ಲ ಆದರೆ ನಮ್ಮದೇಶ ಸ್ವತಂತ್ರ ದೇಶ ಆದರೆ ಕಾನೂನು ನಕ್ಸಲಿ ಕಾನೂನ ದುಡಿಯುವವನ ಬಳಿ ಕಿತ್ತು ಕುಳಿತ ಸೊಂಬೇರಿಗಳ ಸಾಕುವ ಮಹಾನ್ ದಾರಾಳ ದುರಬುದ್ದಿಯ ರಾಷ್ಟ್ರ ನಮ್ಮ  ಭಾರತ... ಇಲ್ಲಿ  ಬಿಟ್ಟಿ ಅಕ್ಕಿ ಬಿಟ್ಟಿ ದಿನಸಿ ಬಿಟ್ಟಿ TV  ಮಿಕ್ಸಿ ಎಲ್ಲಾ ಸರ್ಕಾರವೇ ಕೊಡುತ್ತೆ ನಾವುಗಳು ಬರಿ ಹೆಣ್ಣು ನೋಡಿಕೊಂಡು ಮದುವೆ ಆಗಿ ಮಕ್ಕಳು  ಹುಟ್ಟಿಸಿದರೆ ಸಾಕು ಮತ್ತೆ  ಆ ಮಕ್ಕಳನ್ನೂ ನಮ್ಮ  ದೇಶದ ಆಡಳಿತ ಸರ್ಕಾರಗಳು ಸಾಕಿಕೊಳ್ಳುತ್ತವೆ ಏಕೆಂದರೆ  ಅದು ಭವಿಷ್ಯದ ಓಟು.... nಭಾರತ ಇಂಥಹ ನೀಚ ಮನಸ್ಥಿತಿಯಿಂದ ಹೊರಬಂದು  ಯುವ ಜನತೆಗೆ ಶ್ರಮವಹಿಸಿ ದುಡಿಯೊದು ಕಲಿಸದಿದ್ದರೆ ಈ ದೇಶ ಭಿಕ್ಷುಕರ ನಾಡಾಗುತ್ತೆ... nಸೊಂಬೇರಿಗಳ ಮಹಾನ್ ಭಾರತ...
Not-Hope,Idu yava game bro
Not-Hope,ಈ ಶೆಟ್ರುಗಳ ಸಿನಿಮಾನೆ ಒಂದ್ ರೀತಿ ಚಂದ ಇರುತ್ತೆ
Not-Hope,12pm start madi 5pm complete madde
Not-Hope,Ganesh Bhat -ಇಷ್ಟ  ಅಸಭ್ಯವಾಗಿ ನಿನು ಬ್ರಾಹ್ಮಣನಾಗಿ ಮಾತಾಡುವದು ಸರಿ ಅಲ್ಲಾ. ಯಾರಿಗೆ ಮರಾಯ ನಿನ್ನ ಮನೆ ಮಜ್ಜಿಗೆ ಬೆಕಾಗಿದೆ
Not-Hope,ಕನ್ನಡದಲ್ಲೆ ಹೆಚ್ಚಾಗಿ ಮಾತನಾಡಿದ್ದಕ್ಕೆ ಧನ್ಯವಾದಗಳು...nAll the best sr
Hope,Karabu Song Keli....bejar agii .....e song kelthaa edhini....🤗🤗🤩🤩🤩
Not-Hope,Yake jana ogtila andre bec of telegram app bec yala movie galu 1 week ge sigtide yalrugu phone ale nodtidare.tuu itara ole cinimas na yaru ogi nodtilwala anode bejaruu.ban the telegram appnPlzz
Hope,ಭಗವಂತ ನಿಮ್ಮನ್ನು  ಮತ್ತು ನಿಮ್ಮ ಕುಟುಂಬವನ್ನು ಸದಾಕಾಲ ಕಾಪಾಡಲಿ.... ಒಳ್ಳೆಯವರಿಗೆ ಒಳ್ಳೆಯದೇ ಆಗುತ್ತದೆ....
Not-Hope,Avane srimannarayana super songs hands up
Hope,Anna suprrrrrr sir
Hope,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಸಾಂಗ್!!!nಮಧ್ಯ  ಸೇವನೆ  ಅಭ್ಯಾಸದಿಂದ ಬೇಕಾದ್ರೆ ಮುಕ್ತಿ ಪಡೆಯಬಹುದು ಆದ್ರೆ ಈ ಸಾಂಗ್ ಇಂದ ಅಲ್ಲ  ನಿಜಾ ಅನ್ನೋರು Hands Up ಮಾಡಿ
Hope,ಮನೆಯಿಂದಲೇ ಸಂಪಾದಿಸಬೇಕೇ? With income proof. WhatsApp 6362806874
Not-Hope,Jai D BoSs
Not-Hope,All Celebrities HandsUp Challenge |Avane Srimannarayana Movie |HandsUp Song Kannadan
Not-Hope,6-5=2 nalli nijvadh video antha posteralli nodide but movie nodida mele gotthaythu adu sulu antha
Not-Hope,Mettu tagand hodibeku soolemaklige soolerge avren chinadalliro mindrige hunttidira nimmoun t....u
Not-Hope,@Nandi Parthasarathi hogo sede gayash gojjekesari released in nayimari tunne
Not-Hope,Godiyaga ata aadtida
Not-Hope,Entha savu marre idu nExam Alli ans nepagalla  1line bardu 2nd line baribekidre ide song barutte
Hope,Bro  so nice videos 🤣
Not-Hope,Super roast but e pubg vedios yake sink madi roast madtira. Change madi
Hope,Veerappan ennu badkavna elva edra bagge ondu video madi sir. 🤔
Not-Hope,Raxit shetty uvarige ondu namaskar ide tara uvaru kannad film madali uvar comedy tumba chennagide.
Not-Hope,Same here guru
Not-Hope,Kannadadalli mado badlu hindinalli madidre superrhit agodhu
Not-Hope,Nam deshadali jati satre desha uddara agothe ....nChunavanne barli nive nodi gothagothe Hindu...Muslim abbbaaa halka rajkarnnigallu...
Hope,Super songs
Hope,Thanks sir kayakve kailasa ja basva
Hope,Nijavaglu belakaythu Shankar sir
Not-Hope,Nanu kuda ashwattamananna nodidini
Not-Hope,Chinndi guru ennu roast madu
Hope,Super guru love you
Hope,ಗೋಲ್ಡನ್ ಸ್ಟಾರ್ ಗಣೇಶ್ ಅಭಿಮಾನಿಗಳಿಂದ all the best
Hope,ಕೈನಲ್ ಏನೂ ಕೂಡಾ ಕಿಸಿಯೊಕೆ ಆಗದ ಕಿಡಿಗೇಡಿಗಳು ಬೆನ್ನ ಹಿಂದೆ ಬೆಂಕಿ ಹಚ್ಚಿ ನಗ್ತಾರೆ.. ಆದರೆ ಅವರಿಗೆಂಗೊತ್ತು ಆ ಬೆಂಕಿಲೆ  ಇಡೀ ವಿಶ್ವದಲ್ಲಿ  ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಮಾಡೋಕೆ ಅವನು ಬಂದೆ ಬರ್ತಾನೆ ಅಂತ ಯಾರವನು  ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ
Hope,idu.. idu.. channagirodu andrenbenki boss nivu
Hope,ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ
Not-Hope,@Nandi Parthasarathi le randimagne modlu nimma appa amma hige mattadu kalisiddara modlu ninu mataadiddu aariti nodo hogo first
Hope,Niceeeeeee vidio bro
Not-Hope,No comments. Kambani kannadi iddanthe
Not-Hope,Super ri boss lovely jai Kiccha Fan's jai rakshith Shetty boss
Not-Hope,@KGF Chapter 2 good
Hope,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ
Hope,Swabhimani Shankar Ashwath avru elrigu maadari... U r great sir
Not-Hope,ದೇಶಧ್ರೋಹಿಗಳು ಡಿಸ್ ಲೈಕ್ ಮಾಡಿದರೆ ನೀವು ನಿಜವಾದ ದೇಶ ದ್ರೋಹಿಗಳು ನಾಚಿಕೆ ಆಗಬೇಕು ನಿಮ್ಮ ಜನ್ಮಕ್ಕೆ.... ಇಂತಹ ಅದ್ಭುತವಾದ ವಿಡಿಯೋ ಗಳಿಗೂ ಡಿಸ್ ಲೈಕ್  ಮಾಡಿದ್ರಲ್ಲ ನಿಮಗೆ ನಾಚಿಕೆ ಆಗಲ್ವಾ.....
Hope,ಸೂಪರ್‌  ಸಾಂಗ್
Not-Hope,Pubgi kooda ban agbikittu
Not-Hope,@prithvi nayak ನಿನ್ ತುಲ್ಲು ವಾಸ್ನಿ
Hope,naavu childhood days valag e story kelidde
Not-Hope,Le tukali like dislike janakke bittaddu
Not-Hope,Kudla dagul yerla ullara‍‍
Hope,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸಿನಿಮಾ ಹಾಗೂ ಹಾಡು  ಒಂದೇ  ರೀತಿ ಒಮ್ಮೆ ನೋಡಿದರೆ  ಅರ್ಥ  ಆಗಲ್ಲ ಮತ್ತೊಮ್ಮೆ  ನೋಡಿದರೆ ಮಾತ್ರ ಕನೆಕ್ಟ್  ಆಗುತ್ತೆ  ಎಂದು ಮತ್ತೊಮ್ಮೆ ಕೇಳುವವರು  ಹಾಗೂ ನೋಡುವವರು  ಲೈಕ್ ಮಾಡಿ
Not-Hope,Extradnary talent from raksit setty e movie enadru Kannada industrige hosa sandesha kodutte annoru like madi
Not-Hope,Nenne bigboss nalli chandan same step maadudru..
Not-Hope,@ನಾನು ನೀನು Thank you bro..
Not-Hope,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
Not-Hope,Kannada super song
Not-Hope,Avane shriman narayan movie paka 100 days
Not-Hope,ರಾಕಿಂಗ್ ಸ್ಟಾರ್ ಯಶ್ ಅಭಿಮಾನಿಗಳಿಂದ ಶುಭ ಹಾರೈಕೆಗಳು
Hope,Super  Anna
Hope,@prithvi nayak ಪೈಲ್ವಾನ್ ರನ್ನಿಂಗ್ ಸಕ್ಸಸ್ ಫುಲ್ ಇನ್ mars
Hope,God bless you sir
Not-Hope,No way chance illa  ivaga elli edane proof kodi  nambteevi
Not-Hope,Namma  desha da bagge abimana ellde eroru ge  adru tik tok use madtha eddre avru tamma mother naa ennobirige bitkotta hage  eddanu odinu tik tok madidre niu muuru bittoru antha artha
Not-Hope,@10 R Lo Kanda... Baiyoke ninthre nim appa kano naanu
Not-Hope,Nangu tumba ase movie nodbekanta adre movie near by yellu illa.
Hope,Comment's nali like madidre illi unlike madi (super song ) nI will coming soon back ..⏳ n100 days super it move pakka.
Hope,Creative kannadiga ur super  n tiktok  users ge nive correct
Not-Hope,@Nandi Parthasarathi ಹ ನೀನು ಮುಂಡೆ ನ ಎಲ್ಲಾ ಮುಂಡೆಗಂಡಾ ನ ..?  I still confused
Not-Hope,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಯವರ ಬಾಡಿ ಲಾಂಗ್ವೇಜ್ ಗೆ ಸೈ ಎಂದವರು ಲೈಕ್ ಮಾಡಿ
Hope,Bhal Varshada nantra keli tumba khushiyatu..
Hope,Super songs
Not-Hope,Found 806 rashmika mangannas....
Not-Hope,ನನಗು ತೊರಸಿ ಅಶ್ವತ್ತಾಮರಾ
Not-Hope,Nice d ಬಾಸ್ ಅಭಿಮಾನಿ
Hope,ಹೇಡಿ ಅಶ್ವತ್ಥಾಮ ಚಕ್ರವ್ಯೂಹದಲ್ಲಿ ಅಭಿಮನ್ಯುವನ್ನು ಎದುರಿಸಲಾಗದೆ ಪ್ರಾರಂಭದಲ್ಲೇ ಜೀವ ಉಳಿಸಿಕೊಳ್ಳುವ ಸಲುವಾಗಿ ಪಲಾಯನ ಮಾಡಿಬಿಟ್ಟ.... ಕೊನೆಯಲ್ಲಿ ಲೋಫರ್ ದುರ್ಯೋಧನನ ಮಾತು ಕೇಳಿ ಶಾಪಗ್ರಸ್ಥನಾಗಿ ಕಲಿಯುಗದಲ್ಲೇ ತಿರುಗಾಡುತ್ತಿದ್ದಾನೆ.... ಒಂದು ವೇಳೆ ನನ್ನ ಕೈಗೆನಾದರೂ ಸಿಕ್ಕರೆ ಅವನನ್ನು ಛೇಡಿಸದೆ ಬಿಡಲಾರೆನು
Not-Hope,Best music director
Hope,ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಟ ಪ್ರಜ್ವಲ್ ಅವರಿಗೆ ಅದ್ಬುತ ಯಶಸ್ಸು ಸಿಗಲಿ
Not-Hope,ನೈಸ್ ಸಾಂಗ್ D ಬಾಸ್
Not-Hope,@Chaitanya P ? Haagandre yenu? Nam hero yellakade gelbekalwa?..
Hope,Prajju prajju nan prajwala ondu hittu ninu kodappa from fan
Hope,Song Karnatakadalli ella hero fans film node nodtare but pls bere languages lli promotion madi
Hope,Kerala antha helbedi bro. Adu kuda jathi na nodutte. Agi hechagi nodutte nan sutta muttalina example nalli heltha idini... I have many Malli frnds so
Hope,ಕನ್ನಡ ಸಿನಿಮಾ ಸೂಪರ್
Not-Hope,Super guru nin voice
Hope,Estu dena yelli eddru guru e music director nSuper duper music
Hope,Kannadada chanukya namma rakshit shetty bro na yochanegalu...... Dislike madiroru rashmika fans irbeku ......
Hope,ನೀವು ಹಳ್ಳಿಯ ‌ಭಾಷೆಯ ಶೈಲಿಯಲ್ಲಿ ರೊಷ್ಟ್ ಮಾಡುವುದೇ.. ನಮಗೆ ಅತ್ಯುತ್ತಮ ಮನರಂಜನೆ
Not-Hope,Yentha shoot madbeka
Not-Hope,@sᴀɴᴅᴀʟᴡᴏᴏᴅ sᴛᴜᴅɪᴏ ᴍᴏᴠɪᴇs ganchali jasti madbedaa  loffer
Not-Hope,Super lyrics guru
Not-Hope,Dagar boobs ogo boddide
Hope,Ameer Humza beldhaythu bro 🥰
Not-Hope,@gowthami gowthami wow nice...
Hope,ಸಕ್ಕತಾಗಿದೆ ಮರಯ
Not-Hope,Obba nata driver ägiddaru adakkintha obba driver natarägiddàre annothe HEMME.
Hope,@Mahesh 13 1- Rajkumar chitragalanu naanu nodidheeni. Haadu ishta pattidheeni. Adhrey avara haadey best antha illaa.nn2- Songs music composing aaa? Ilayaraja goththaa? Shankar Ganesh goththaa? Haris Jayaraj goththaa? AR Rahman? Santhosh Narayanan? MS Viswanathan? Deva? Ivarella Rajkumar illadhe yeshtu hit songs kottidhaare goththaa Kannada dhalli? nShankar Ganesh thagolli. Average music director. Avara Kannada songs tune aagley bayankara craze - Karunaada Thaayi Sadha chinmayee
Hope,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಅವತಾರ....Awesome
Not-Hope,Bro ee devru yallru india davre na athava India bittu ogallva
Not-Hope,Urko sanvi dagar rashmika...
Hope,Sir superb nivu nim voice superb
Not-Hope,Ggggggggggggggggggggg song of 2019 to 2020 one like for 2020
Hope,Yen sakkathagi helidri guru
Not-Hope,Naanu nodde bro adu Chennai Alli full housefull
Not-Hope,ಹಳೆ ಶಿಕಾರಿ ಸಿನಿಮಾ nodidira yaradru
Hope,ಗುರು ಅವರಿಗೆ ತಾಕತ್ತಿದ್ದರೆ ಯೂಟ್ಯೂಬ್ ಅರಸ್ ಆಗೋಕೆ ಹೇಳು 10 15 20 ಸೆಕೆಂಡ್ ಮಾಡೋ ಟಿಕ್ ಟಾಕ್ ಸಡೆಗಲಿಗೆ ಯೂಟ್ಯೂಬಲ್ಲಿ ಎಂಟು ಹತ್ತು ಇಪ್ಪತ್ತು ನಿಮಿಷ ವಿಡಿಯೋ ಮಾಡೋಕೆ ತಾಕತ್ತಿದೆಯಾ ಕೇಳು nnLove u ರೋಸ್ಟ್ team ಅಂಡ್ ಟ್ರೋಲ್ team
Not-Hope,Cuz ee film single screens alli thumba kade release aagilla.... multiplexs alli release aagidee...idu ond reason
Not-Hope,ಮೊದಲು ನಿನ್ನ ಗುಲಾಮು ಜಾಮ್ ಬಿದ್ದಿದ್ದ ನೋಡು
Not-Hope,Annaya super troll
Hope,Super bro
Not-Hope,@Creative Kannadiga ಯಾಕೆ ಹೀರೋ ಹೀರೋಯಿನ್ ಗಳಿಗೆ ಮಾತ್ರ ಅಭಿಮಾನಿ ಆಗ್ಬೇಕ ನಾವ್ ಟ್ಯಾಲೆಂಟ್ ಗೆ ಬೆಲೆ ಕೊಡ್ತೀವಿ ಅಣ್ಣ ನಿಮಗೆ ಟ್ಯಾಲೆಂಟ್ ಇದೆ ಅದಿಕ್ಕೆ ನಮಗೆ ಅಭಿಮಾನ ಇದೆ ಅಷ್ಟೇ🥰
Not-Hope,Hi Chi ugh
Not-Hope,Unique tune.. Ade thamte
Not-Hope,Idu idu bekittu actually.....jai rk boss
Not-Hope,Nivu Yaste ugudru Sariagla
Not-Hope,Basavaraj Marennavar McCartney
Not-Hope,Like salman jettender
Not-Hope,Holle kelsa ban agirodu🤣
Not-Hope,Love from Kerala anteeri adre olle movie ge support madalla.
Not-Hope,Eeno problem ide nimge.... Hangella eeneno ansbardu.... Song 1st time ee crazy ide
Hope,ಜೈ ಜೈ ಹೋ ಶ್ರೀಮಾನ್ನಾರಾಯಣ nnnn
Hope,Nim matalle gottagutte neevu estu positive Anta
Not-Hope,ಏನು..... ಬರಿ ಕತ್ರಿನಾನ ಮಾತ್ರ ಜೋಕಾಲಿ ಅಡಿಸಬೇಕಾ ? ನಮ್ ನಾರಾಯಣ ಯಾರಿಗೂ ಕಡಿಮೆ ಇಲ್ಲ 1
Not-Hope,Onde baari hattu cinema bandre
Not-Hope,Super dance step
Hope,Superb nice message to all
Hope,ತಪ್ಪು ಏನು ಇಲ್ಲ drive ಮಾಡಿದ್ರೇ. ನಿಮ್ಮ ಬಗ್ಗೆ ಬಹಳ ಹೆಮ್ಮೆ ಇದೆ. ನಮ್ಮ ಬಹಳ ಯುವಕರು ಕೆಲಸ ಮಾಡದೇ ಕುತಿದ್ದಾರೇ. ಅವರಿಗೆ ನೀವು ಒಂದು ಮಾದರಿ.  ಶ್ರೀಮಂತಿಕೆ ಗುಣದಲ್ಲಿ
Not-Hope,Rashmika vaapas baaro haagide
Not-Hope,Movie was amazing!!🤩🤩
Hope,Super bro nim matalli satya ide
Not-Hope,Tik tok  bevarsigalanna chaina   gadiyalli chaddiyalli bomb ettu chaina  kade  odisa beku avaga sari agutte
Hope,en music guru
Not-Hope,First Karnataka dalli tamil and telugu cinema galile bedike kadime agbeku avarinda ne nam kannadakke e paristithi
Not-Hope,Ji d boss I love you d boss
Not-Hope,Amazon Prime li sigtide
Hope,a new milestone in kannada movie
Not-Hope,@Chirag CHIRU le child chapati gala..... artha maadkolli..... film chennagidre yaar hero ne irli.... naan nodtini.... nim booos aagli
Hope,ಕನ್ನಡ ಸಿನೆಮಾ ಕೆ ಮತ್ತೊಂದು ಗರಿ
Hope,Sakatag ede video brooo
Not-Hope,@Kiran Shali ಲೈ  ತಗಡು ನೀನು ಹಿಂದು ಧರ್ಮದ್ವನೆನೊ ಆಥವಾ  cross ನೀನು
Hope,Sir nanu thumba chikkavanu adru harsthini sir naa bhagavantha nimna haraisali
Hope,Jay Hind Jay Karnataka Mathe
Not-Hope,@King of King  na helalla ningantu helallaa 🤣🤣🤣🤣🤣
Not-Hope,DIA  u ಖುಷಿ
Hope,ಈ ಹಾಡನ್ನು ಪದೇ ಪದೇ ಕೇಳುವವರು ಹಾಗೂ ನೋಡುವವರು ಯಾರಾದರೂ ಇದ್ದೀರಾ....
Not-Hope,ದರ್ಶನ್ ಸರ್ ಇಂಥವರಿಗೆ ಸಹಾಯಬೇಡ ದಾರಿದೋರಿಸಿ ಪ್ಲೀಸ್
Not-Hope,Super guru munduvarisi
Not-Hope,rana song guru my boss singging vijay prakash love  u sar
Not-Hope,Yaru tension agbede yakandre dislike madiravru mindrika kadeyavru🤣
Not-Hope,Superb rakshit sir sobg superb macking
Hope,yest olle kalsa nan yavag e kelsa madtaro anta kaytayde thamk u brother full happy
Hope,Sir nimmana nodtidre ashwth sirna nodadhaste kushi aaguthe Sir
Not-Hope,Maga pubgi mix ಮಾಡಬೇಡ..... ಆಗೇ ಮಾಡು
Not-Hope,Promotion kammi aytu bro
Not-Hope,ಸೂಪರ್ ಗುರೂ ಯೆನ್  ಸ್ವರ ಗುರೂ ನಿಂದು   Iam u r big fan  ur thinking  bro
Not-Hope,yella OK iee aroygyake hankaraka bidi yake
Not-Hope,Loude illu nim sade fans giri shuru madudra.. Olle movie ge support everyone best in their part.. Thu nan makla nimantavrindane innu kannada industry explore agtilla..
Not-Hope,Madhu Ranju nAvane Srimannarayana Trailer-BGM n          Re-Createdn
Not-Hope,tippa super
Hope,ಒಂದು Angle ನಲ್ಲಿ ನೋಡಿದ್ರೆ ಚೀನಾ ಕಮ್ಯುನಿಸ್ಟ್ ಪಕ್ಷಗಳು ಬೆಸ್ಟ್
